"iso2","year","month","n_users_total","is_hired_1mo_keywords_total","is_unemployed_keywords_total","job_offer_keywords_total","job_search_keywords_total","lost_job_1mo_keywords_total","is_hired_1mo_keywords_gender_male","is_hired_1mo_keywords_gender_female","is_unemployed_keywords_gender_male","is_unemployed_keywords_gender_female","job_offer_keywords_gender_male","job_offer_keywords_gender_female","job_search_keywords_gender_male","job_search_keywords_gender_female","lost_job_1mo_keywords_gender_male","lost_job_1mo_keywords_gender_female","is_hired_1mo_bert05_total","is_unemployed_bert05_total","job_offer_bert05_total","job_search_bert05_total","lost_job_1mo_bert05_total","is_hired_1mo_bert05_gender_male","is_hired_1mo_bert05_gender_female","is_unemployed_bert05_gender_male","is_unemployed_bert05_gender_female","job_offer_bert05_gender_male","job_offer_bert05_gender_female","job_search_bert05_gender_male","job_search_bert05_gender_female","lost_job_1mo_bert05_gender_male","lost_job_1mo_bert05_gender_female","is_hired_1mo_bert09_total","is_unemployed_bert09_total","job_offer_bert09_total","job_search_bert09_total","lost_job_1mo_bert09_total","is_hired_1mo_bert09_gender_male","is_hired_1mo_bert09_gender_female","is_unemployed_bert09_gender_male","is_unemployed_bert09_gender_female","job_offer_bert09_gender_male","job_offer_bert09_gender_female","job_search_bert09_gender_male","job_search_bert09_gender_female","lost_job_1mo_bert09_gender_male","lost_job_1mo_bert09_gender_female"
"MX",2024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2024,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2007,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US",2012,1,3336615,43,26,2013,530,80,7,13,1,10,305,312,93,174,21,18,7770,8881,22004,42685,433,1420,2264,1722,2569,4038,3820,8599,11736,109,102,3714,2461,22004,25585,33,623,1141,464,743,4038,3820,4751,7604,12,8
"US",2012,2,3406979,32,19,2047,442,69,7,10,2,5,316,339,101,126,20,12,6933,8223,22181,41666,402,1318,2031,1640,2439,3952,3799,8331,11255,83,94,3640,2255,22181,24244,34,630,1159,428,692,3952,3799,4534,7051,7,9
"US",2012,3,3572889,43,24,2214,500,74,10,14,6,5,342,356,123,137,24,11,8441,9191,25195,47668,539,1519,2484,1826,2670,4681,4293,9263,13111,137,127,4378,2482,25195,28344,33,748,1372,471,715,4681,4293,5274,8188,7,6
"US",2012,4,3595021,50,18,2163,534,67,13,9,4,5,348,366,103,154,25,14,8935,9529,25311,48694,523,1625,2595,1866,2723,4832,4219,9328,13587,121,142,4737,2549,25311,29372,45,801,1467,463,750,4832,4219,5218,8706,18,9
"US",2012,5,3675931,45,24,2268,651,81,6,20,8,6,364,348,147,192,20,18,13536,12347,25634,55280,522,2390,3729,2448,3442,4734,4226,10957,15031,138,121,6817,3497,25634,35276,44,1133,1980,673,981,4734,4226,6573,10142,10,10
"US",2012,6,3766976,47,33,2299,679,72,10,16,10,4,346,331,145,199,24,13,13092,12421,23890,52472,785,2311,3626,2533,3432,4236,3943,10352,14375,250,177,6527,3804,23890,33592,49,1067,1922,790,1094,4236,3943,6304,9718,8,16
"US",2012,7,3869100,41,29,2135,556,69,9,10,5,7,339,307,112,165,15,20,11217,11115,24035,48841,609,2043,3247,2264,3111,4170,3904,9648,13308,139,145,5629,3047,24035,30630,44,936,1761,594,866,4170,3904,5714,8826,8,7
"US",2012,8,4012172,65,25,2432,517,83,10,14,2,7,336,348,127,139,21,21,15092,11400,25536,52137,639,2536,4296,2153,3301,4454,4175,9925,14686,164,141,7038,3008,25536,32514,50,1130,2081,539,917,4454,4175,5869,9672,14,9
"US",2012,9,4065804,43,14,2154,469,70,7,10,1,2,286,321,98,128,15,15,11081,10494,23385,47288,557,1922,3264,2204,2864,4081,3749,9404,12853,146,141,5848,2846,23385,29069,35,947,1816,584,783,4081,3749,5539,8389,13,10
"US",2012,10,4244790,48,22,2291,493,85,5,14,3,5,312,375,114,142,20,21,10042,10475,24621,48164,556,1816,3022,2241,2915,4424,3951,9775,12914,140,129,5508,2852,24621,29577,33,917,1734,600,788,4424,3951,5728,8516,9,12
"US",2012,11,4277151,47,21,2117,458,70,12,14,3,11,327,318,93,137,18,17,8596,10002,23570,44019,579,1562,2538,2014,2836,4296,3895,8766,11758,157,117,4673,2815,23570,26568,40,795,1483,543,805,4296,3895,5134,7594,10,6
"US",2012,12,4227447,31,19,1854,373,78,5,11,2,4,288,297,75,107,21,18,6283,8977,21638,35854,574,1195,1780,1853,2486,3955,3623,7207,9595,134,157,3151,2477,21638,21621,45,565,959,490,718,3955,3623,4180,6228,8,8
"US",2013,1,4364773,53,17,2704,479,56,7,14,2,5,404,438,96,118,12,16,10180,11584,28324,53514,645,1877,2837,2351,3269,5046,4513,10483,14396,174,142,5101,3452,28324,32825,52,901,1476,652,969,5046,4513,6145,9317,15,4
"US",2013,2,4367065,30,15,2506,364,60,7,10,5,4,357,357,69,93,17,11,8092,9319,27267,46179,486,1480,2268,1858,2446,4767,4327,9121,11939,120,112,4470,2689,27267,27573,34,750,1316,504,679,4767,4327,5206,7437,9,7
"US",2013,3,4477166,39,20,2866,383,63,8,13,4,5,405,431,72,110,20,11,9479,9581,29333,49030,572,1735,2511,1889,2526,5095,4732,9569,12552,133,145,5067,2820,29333,29674,44,896,1375,529,768,5095,4732,5550,8033,14,6
"US",2013,4,4541732,36,17,2918,432,83,8,7,4,7,398,436,83,120,26,19,10405,10133,30466,52029,636,1943,2743,1986,2585,5289,4845,9960,13097,168,122,5645,2963,30466,31962,45,997,1551,546,764,5289,4845,5762,8484,16,6
"US",2013,5,4517785,43,16,2763,528,66,11,13,3,7,358,414,110,148,11,19,15268,12346,29279,57190,630,2727,3824,2272,3101,5096,4594,10714,14270,133,153,8099,3814,29279,36955,50,1339,2136,651,970,5096,4594,6557,9554,13,14
"US",2013,6,4511078,54,21,2678,475,53,7,16,6,6,387,391,95,121,11,11,14427,12187,26131,53200,626,2501,3716,2267,3032,4497,4253,10182,13085,147,135,7490,4036,26131,34582,59,1243,1964,682,1045,4497,4253,6263,8933,13,12
"US",2013,7,4544504,47,31,2937,419,67,7,9,2,12,438,412,71,120,13,9,11865,10544,26953,49187,686,2152,3066,1891,2706,4536,4421,9196,12312,167,127,6325,3214,26953,31289,66,1073,1698,561,823,4536,4421,5449,8265,17,13
"US",2013,8,4593424,49,21,2933,334,74,5,14,4,7,413,385,63,90,20,18,15741,10277,25957,49097,664,2662,3946,1852,2614,4159,4156,9168,12166,148,137,7465,3034,25957,30811,54,1209,2011,490,827,4159,4156,5300,8056,11,11
"US",2013,9,4625826,51,12,2833,385,63,5,18,3,3,363,411,56,105,20,13,11246,9171,23573,45758,597,1897,3017,1664,2230,3819,3704,8478,11188,132,114,5962,2733,23573,28165,52,958,1640,461,671,3819,3704,4928,7191,17,7
"US",2013,10,4670383,26,14,2891,308,67,10,7,2,2,409,412,64,65,18,13,9350,8671,24977,44252,568,1623,2391,1635,2089,4184,3731,8167,10721,148,108,5139,2581,24977,27232,49,825,1329,449,604,4184,3731,4677,6963,18,9
"US",2013,11,4643598,28,6,2497,283,53,5,9,1,1,323,335,55,66,11,10,7826,7465,22739,37228,529,1273,1959,1357,1736,3780,3600,6929,8589,128,111,4324,2325,22739,22342,42,679,1113,403,548,3780,3600,3885,5402,13,9
"US",2013,12,4637780,20,5,2312,239,68,5,6,1,0,325,312,42,50,15,9,5590,7319,20538,32233,546,1015,1327,1442,1619,3487,3180,6082,7409,133,118,2844,2161,20538,19310,38,503,678,403,490,3487,3180,3341,4627,12,5
"US",2014,1,4812194,19,8,3246,328,63,3,4,1,3,428,424,60,73,17,12,8196,9025,25994,46434,555,1402,1975,1586,2045,4137,3993,8687,10393,117,122,4106,2844,25994,27399,37,690,1037,460,621,4137,3993,4685,6482,13,6
"US",2014,2,4927514,31,9,3268,229,65,5,11,1,1,433,428,35,47,13,13,6927,7593,25642,39668,516,1165,1640,1365,1660,4162,3847,7079,8846,87,116,3765,2297,25642,23591,43,587,915,362,491,4162,3847,3880,5517,10,10
"US",2014,3,5090870,34,5,3617,253,67,9,9,1,2,470,513,46,51,24,6,8801,7906,28099,43223,563,1482,2067,1409,1776,4496,4301,7632,9661,133,103,4729,2401,28099,25967,45,761,1116,390,528,4496,4301,4270,5955,12,9
"US",2014,4,5075288,31,6,3763,264,66,4,12,4,0,482,491,39,62,20,7,9140,7766,28336,42964,608,1560,2054,1312,1778,4457,4105,7311,9588,134,130,5130,2330,28336,26305,75,833,1179,373,504,4457,4105,4094,6118,21,13
"US",2014,5,5082046,33,8,3555,409,57,5,6,1,2,449,466,45,158,17,16,12120,9012,27334,45714,588,1941,2575,1428,1902,4375,4005,7719,10014,127,110,6383,2827,27334,28793,54,991,1333,372,587,4375,4005,4459,6380,17,8
"US",2014,6,4998651,45,7,3463,367,54,8,7,1,1,475,455,44,106,16,11,12247,9033,26728,43089,578,1928,2602,1420,1894,4120,4060,7338,9225,113,112,6517,3067,26728,27748,53,964,1446,457,626,4120,4060,4366,6112,10,9
"US",2014,7,5050843,47,8,3557,240,62,8,7,2,2,472,464,27,48,12,14,9826,7937,28343,39264,638,1466,2132,1237,1772,4250,4088,6594,8684,140,123,5267,2449,28343,24688,70,741,1122,349,529,4250,4088,3710,5625,17,15
"US",2014,8,5078159,28,10,3564,214,53,6,6,2,2,437,456,26,41,12,9,11904,7098,28220,35617,548,1716,2610,1094,1486,4349,3957,5944,7587,106,90,5584,2068,28220,22074,53,778,1274,281,447,4349,3957,3359,4865,10,15
"US",2014,9,5070340,36,4,3751,220,50,7,13,3,0,455,479,36,43,12,12,9068,6691,28076,35173,529,1346,1978,1048,1351,4413,4011,5816,7427,113,90,4821,1901,28076,21399,31,706,1063,271,378,4413,4011,3187,4659,5,2
"US",2014,10,5107758,38,4,3887,209,63,6,12,1,0,507,497,37,49,11,20,7494,5941,28589,33386,495,1143,1587,950,1245,4415,4033,5628,7004,107,85,4169,1720,28589,19857,47,590,927,241,359,4415,4033,2993,4316,5,10
