"iso2","year","month","is_hired_1mo_n_users_keywords_total","is_unemployed_n_users_keywords_total","job_offer_n_users_keywords_total","job_search_n_users_keywords_total","lost_job_1mo_n_users_keywords_total","is_hired_1mo_n_users_keywords_gender_male","is_hired_1mo_n_users_keywords_gender_female","is_unemployed_n_users_keywords_gender_male","is_unemployed_n_users_keywords_gender_female","job_offer_n_users_keywords_gender_male","job_offer_n_users_keywords_gender_female","job_search_n_users_keywords_gender_male","job_search_n_users_keywords_gender_female","lost_job_1mo_n_users_keywords_gender_male","lost_job_1mo_n_users_keywords_gender_female","is_hired_1mo_n_users_bert05_total","is_unemployed_n_users_bert05_total","job_offer_n_users_bert05_total","job_search_n_users_bert05_total","lost_job_1mo_n_users_bert05_total","is_hired_1mo_n_users_bert05_gender_male","is_hired_1mo_n_users_bert05_gender_female","is_unemployed_n_users_bert05_gender_male","is_unemployed_n_users_bert05_gender_female","job_offer_n_users_bert05_gender_male","job_offer_n_users_bert05_gender_female","job_search_n_users_bert05_gender_male","job_search_n_users_bert05_gender_female","lost_job_1mo_n_users_bert05_gender_male","lost_job_1mo_n_users_bert05_gender_female","is_hired_1mo_n_users_bert09_total","is_unemployed_n_users_bert09_total","job_offer_n_users_bert09_total","job_search_n_users_bert09_total","lost_job_1mo_n_users_bert09_total","is_hired_1mo_n_users_bert09_gender_male","is_hired_1mo_n_users_bert09_gender_female","is_unemployed_n_users_bert09_gender_male","is_unemployed_n_users_bert09_gender_female","job_offer_n_users_bert09_gender_male","job_offer_n_users_bert09_gender_female","job_search_n_users_bert09_gender_male","job_search_n_users_bert09_gender_female","lost_job_1mo_n_users_bert09_gender_male","lost_job_1mo_n_users_bert09_gender_female"
"US",2013,3,0.000871086754433497,0.000446711156119742,0.064013708671959,0.00855451863969306,0.00140714014177719,0.000815624926721198,0.00154034093669317,0.000407812463360599,0.000592438821805066,0.0412910119152606,0.0510682264395967,0.00734062434049078,0.0130336540797115,0.002039062316803,0.00130336540797115,0.211718752442952,0.213996979339162,0.655168917123019,1.09511239922755,0.0127759390650246,0.17688865598266,0.297522776310504,0.192589435822043,0.29930009277592,0.519451125205563,0.560684100956315,0.975589365474393,1.48725841825944,0.0135597644067399,0.0171807258323469,0.113174271402937,0.0629862730128836,0.655168917123019,0.662785342334861,0.000982764543463432,0.0913499917927742,0.162920675996393,0.0539331982794392,0.0909986030292582,0.519451125205563,0.560684100956315,0.565839792912831,0.95181221111202,0.0014273436217621,0.00071092658616608
"US",2013,4,0.000792649147946202,0.000374306542085706,0.0642486170474171,0.00951178977535442,0.00182749664665374,0.000810294795375242,0.000821327288364491,0.000405147397687621,0.000821327288364491,0.0403121660699183,0.0511569568181311,0.00840680850201814,0.0140798963719627,0.00263345808496954,0.00222931692556076,0.22909762178834,0.223108717114968,0.670801359481361,1.14557618106925,0.0140034682803829,0.196800348426762,0.321842964569114,0.201155682951904,0.30330443434603,0.535706146592457,0.568475816017994,1.00881702024218,1.53670335652996,0.0170161907028801,0.0143145613114954,0.124291790004342,0.0652394284823499,0.670801359481361,0.703740335184903,0.000990811434932752,0.10098298887364,0.181982660607618,0.0553026197843603,0.0896420069014959,0.535706146592457,0.568475816017994,0.583614826369018,0.995448673497763,0.00162058959075048,0.000703994818598135
"US",2013,5,0.00095179385473191,0.000354155852923501,0.0611582888517271,0.0116871431464755,0.00146089289330944,0.0011224134746758,0.00153817210726029,0.000306112765820673,0.000828246519294003,0.036529456721267,0.0489848655696739,0.011224134746758,0.0175114978365018,0.0011224134746758,0.00224809769522658,0.337953222652251,0.273275510012097,0.648083076109199,1.26588582679344,0.0139448867088629,0.278256504130992,0.452459241397181,0.231829401314856,0.366913208047243,0.519983551540717,0.543566358519521,1.09323072433423,1.68843969004649,0.0135709992847165,0.0181031024931403,0.179269265801715,0.0844219014406396,0.648083076109199,0.817989346549249,0.00110673704038594,0.136628331144627,0.252733509315999,0.066426470183086,0.114771303387883,0.519983551540717,0.543566358519521,0.669060468495384,1.13043817790499,0.00132648865188958,0.00165649303858801
"US",2013,6,0.00119705312122734,0.000465520658255078,0.059364967752719,0.010529633936722,0.00117488547083424,0.000715165075424374,0.00189408064285097,0.000612998636078035,0.000710280241069114,0.0395384120270332,0.0462865957096706,0.00970581173790222,0.0143239848615605,0.00112383083280973,0.00130218044196004,0.319812692221238,0.270157155340697,0.579262872422069,1.17931900091286,0.0138769491460799,0.255518264805194,0.439900229302138,0.231611317998151,0.358928281820259,0.459442477740487,0.503470310877824,1.04025868542442,1.54900282573156,0.0150184665839119,0.0159813054240551,0.166035701444311,0.0894686369865473,0.579262872422069,0.766601685894148,0.00130789137319284,0.1269928841075,0.232498398909957,0.0696775116342033,0.123707141986204,0.459442477740487,0.503470310877824,0.639868409626122,1.05748889891173,0.00132816371150241,0.00142056048213823
"US",2013,7,0.00103421627530749,0.000682142649670899,0.0646275149059171,0.00921992807135828,0.00147430830735323,0.000714918198038469,0.00105998951788143,0.000204262342296705,0.00141331935717525,0.0447334529629785,0.0485239645963501,0.00725131315153304,0.0141331935717525,0.00132770522492858,0.00105998951788143,0.261084598011136,0.232016519294515,0.593090026986443,1.08234033901169,0.0150951566991689,0.219786280311255,0.361103095758275,0.193130044641535,0.318703515043018,0.463266992328928,0.52069040650598,0.939198249880251,1.4500656604618,0.0170559055817749,0.014957629863438,0.139179105134466,0.0707227895497506,0.593090026986443,0.68850197953396,0.00145230370575095,0.109586746642182,0.199984689040297,0.0572955870142258,0.0969301525796023,0.463266992328928,0.52069040650598,0.556512751587374,0.97342370725445,0.001736229909522,0.00153109597027318
"US",2013,8,0.00106674236909112,0.000457175301039051,0.0638521503784541,0.00727126431176395,0.00161099867985189,0.000505869093219533,0.00164086023269742,0.000404695274575626,0.000820430116348711,0.0417847870999334,0.0451236563991791,0.00637395057456612,0.0105483872101977,0.00202347637287813,0.00210967744203954,0.342685543507414,0.223732884227539,0.565090442336697,1.06885408357687,0.0144554476138062,0.269324705230079,0.462488177016002,0.187373912128515,0.306372046305076,0.420781911740008,0.487101080506463,0.927561569327336,1.42590754221406,0.0149737251592982,0.0160569894199676,0.162514934393167,0.0660509458739276,0.565090442336697,0.670763247634009,0.00117559363124327,0.122319146740483,0.235697851996751,0.0495751711355142,0.0969279580314834,0.420781911740008,0.487101080506463,0.536221238812705,0.944197859615031,0.00111291200508297,0.00128924732569083
"US",2013,9,0.00110250580112611,0.000259413129676732,0.0612431163645152,0.00832283791046183,0.00136191893080284,0.000502962448823571,0.00211773675120358,0.000301777469294142,0.000352956125200597,0.0365150737845912,0.0483549891524818,0.00563317942682399,0.0123534643820209,0.00201184979529428,0.00152947654253592,0.243113338028711,0.198256484355443,0.509595475489134,0.989185498978993,0.0129058032014174,0.190823953083663,0.354956209910067,0.167385902968484,0.262364053065777,0.384162718411443,0.435783162581003,0.852823128225247,1.31629104291476,0.0132782086489423,0.0134123327576227,0.128885089927723,0.0590813402838758,0.509595475489134,0.608864233112097,0.00112412356193251,0.0963676051945962,0.192949348442993,0.0463731377815332,0.0789445200032001,0.384162718411443,0.435783162581003,0.495719789560511,0.84603583210583,0.00171007232600014,0.000823564292134726
"US",2013,10,0.000556699525499301,0.000299761282961162,0.0619007049314799,0.00659474822514556,0.00143457185417127,0.00100198192023823,0.000826696144289183,0.000200396384047646,0.000236198898368338,0.0409810605377437,0.0486569730638776,0.00641268428952468,0.00767646419697099,0.00180356745642882,0.0015352928393942,0.200197713977633,0.185659291754017,0.534795540322924,0.94750259239981,0.0121617434801386,0.162621665654665,0.282375782999348,0.163824043958951,0.246709749345729,0.419229235427676,0.440629044906135,0.818318634258563,1.26614419470348,0.0148293324195258,0.0127547405118903,0.110033802366958,0.0552631336659113,0.534795540322924,0.583078518399883,0.00104916449036407,0.0826635084196541,0.156954167965761,0.0449889882186966,0.0713320673072381,0.419229235427676,0.440629044906135,0.468626944095421,0.822326464669369,0.00180356745642882,0.00106289504265752
"US",2013,11,0.000602980705909512,0.000129210151266324,0.0537729579520019,0.00609441213472829,0.00114135633618586,0.000505027039147676,0.00107119520390201,0.000101005407829535,0.000119021689322445,0.0326247467289399,0.0398722659230192,0.00555529743062444,0.00785543149528138,0.00111105948612489,0.00119021689322445,0.168533107301709,0.160758963200518,0.489684938274157,0.801705918557119,0.0113920283366476,0.128579884166998,0.23316348938267,0.137064338424679,0.206621652663765,0.381800441595643,0.428478081560803,0.699866470850849,1.02227728959048,0.0129286922021805,0.0132114075147914,0.0931174490125976,0.0500689336157006,0.489684938274157,0.481135533265369,0.000904471058864269,0.0685826719162544,0.132471140215882,0.0407051793553027,0.0652238857487,0.381800441595643,0.428478081560803,0.392406009417744,0.642955165719849,0.00131307030178396,0.00107119520390201
"US",2013,12,0.000431240809180254,0.000107810202295064,0.0498514375412374,0.00515332766970404,0.00146621875121286,0.000503137565860707,0.000723078869827726,0.000100627513172141,0,0.032703941780946,0.0376001012310418,0.00422635555322994,0.00602565724856439,0.00150941269758212,0.00108461830474159,0.120531806165881,0.157812574119514,0.442841186947203,0.695009250115357,0.0117728740906209,0.102136925869724,0.159920943376899,0.145104873994228,0.195110781708515,0.350888138431257,0.383231801008695,0.612016535112964,0.892881891092271,0.0133834592518948,0.014220551106612,0.0613224430654322,0.0465955694319265,0.442841186947203,0.416363001263536,0.000819357537442483,0.0506156391255872,0.0817079122905331,0.040552887808373,0.059051441035931,0.350888138431257,0.383231801008695,0.336196521508125,0.557614321782148,0.0012075301580657,0.000602565724856439
"US",2014,1,0.000394830299859066,0.000166244336782765,0.0674536396496068,0.00681601780809336,0.00130917415216427,0.000291408972093705,0.000465722801788376,9.71363240312352e-05,0.000349292101341282,0.0415743466853686,0.0493666169895678,0.00582817944187411,0.00849944113263785,0.001651317508531,0.00139716840536513,0.170317323033943,0.187544392433057,0.540169411291399,0.964923691771363,0.0115332008643043,0.136185126291792,0.22995063338301,0.154058209913539,0.238100782414307,0.40185297251722,0.464907786885246,0.84382324685934,1.21006426974665,0.0113649499116545,0.0142045454545455,0.085324905853754,0.0590998617262729,0.540169411291399,0.569366072938872,0.000768880057620287,0.0670240635815522,0.120738636363636,0.0446827090543682,0.0723034649776453,0.40185297251722,0.464907786885246,0.455083678086337,0.754703800298063,0.00126277221240606,0.000698584202682563
"US",2014,2,0.000629120485502426,0.000182647882887801,0.0663214756974815,0.00464737390903405,0.00131912359863412,0.000476543572284988,0.00125338984982111,9.53087144569977e-05,0.000113944531801919,0.04126867335988,0.0487682596112213,0.00333580500599492,0.00535539299469018,0.00123901328794097,0.00148127891342494,0.140577987195978,0.154093930529675,0.520384112556555,0.805030690932588,0.0104718119522339,0.111034652342402,0.186869032155147,0.130096395233802,0.189147922791185,0.396674869570024,0.438344613841982,0.674690389641086,1.00795332831977,0.0082918581577588,0.0132175656890226,0.0764076976747301,0.0466157985548088,0.520384112556555,0.478760689467346,0.000872650996019494,0.0559462153862576,0.104259246598756,0.0345017546334332,0.0559467651147421,0.396674869570024,0.438344613841982,0.369797812093151,0.628631981951186,0.000953087144569977,0.00113944531801919
"US",2014,3,0.000667862271085296,9.82150398654847e-05,0.0710487598386916,0.00496968101719353,0.00131608153419749,0.000840011424155369,0.000995874865003629,9.33346026839298e-05,0.000221305525556362,0.043867263261447,0.0567648673052069,0.00429339172346077,0.00564329090168723,0.00224003046441432,0.000663916576669086,0.172878113171226,0.155297621035304,0.551948881036051,0.849029733621169,0.0110590134888536,0.138321881177584,0.2287192606625,0.131508455181657,0.19651930669405,0.419632373666948,0.475917532708957,0.712329687683752,1.06901634120001,0.0124135021569627,0.0113972345661526,0.0928917847047754,0.0471628621434057,0.551948881036051,0.510069988037408,0.000883935358789362,0.0710276326424706,0.12348848326045,0.0364004950467326,0.0584246587468796,0.419632373666948,0.475917532708957,0.39853875346038,0.658937202344068,0.00112001523220716,0.000995874865003629
"US",2014,4,0.000610802776118321,0.000118219892151933,0.0741435756946207,0.00520167525468505,0.00130041881367126,0.000375080056149484,0.00134071770853467,0.000375080056149484,0,0.0451971467660129,0.0548576995742104,0.00365703054745747,0.00692704149409581,0.00187540028074742,0.00078208532997856,0.180088302378111,0.153015947075319,0.558313144002863,0.846533241069275,0.0119796157380625,0.146281221898299,0.229486181110852,0.123026258417031,0.198649673814554,0.417932952564563,0.45863718279457,0.68555257262722,1.0712334491192,0.0125651818810077,0.014524441842459,0.101078007789903,0.0459087247856673,0.558313144002863,0.518295710509433,0.00147774865189916,0.0781104216931301,0.131725514863532,0.0349762152359394,0.0563101437584563,0.417932952564563,0.45863718279457,0.383894437468997,0.683542578401261,0.00196917029478479,0.0014524441842459
"US",2014,5,0.000649344771771054,0.00015741691436874,0.069952141322609,0.00804793974710186,0.00112159551487728,0.000469062952938914,0.000672777731057102,9.38125905877828e-05,0.000224259243685701,0.0421218531739145,0.0522524037787683,0.00422156657645023,0.0177164802511704,0.00159481403999231,0.00179407394948561,0.238486625268642,0.177330154036386,0.537854242169394,0.899519602931575,0.0115701432061024,0.182090238330886,0.28873377624534,0.133964379359354,0.213270540745101,0.41043008382155,0.449079135480616,0.724139386747095,1.1228660331343,0.0119141990046484,0.0123342584027135,0.125599020551959,0.0556272021150537,0.537854242169394,0.566563151927393,0.001062564171989,0.0929682772724927,0.149468785916519,0.0348982836986552,0.0658200880217532,0.41043008382155,0.449079135480616,0.418310341430923,0.715386987357385,0.00159481403999231,0.000897036974742803
"US",2014,6,0.000900242885530516,0.000140037782193636,0.0692786913909373,0.00734198086643776,0.00108029146263662,0.000768090450331431,0.000804342530415638,9.60113062914289e-05,0.000114906075773663,0.0456053704884287,0.0522822644770165,0.00422449747682287,0.0121800440320082,0.00153618090066286,0.00126396683351029,0.245006102646494,0.180708755222159,0.534704263210214,0.862012570991654,0.0115631197297031,0.185109798529875,0.29898560916307,0.136336054933829,0.217632107515317,0.395566581920687,0.46651866764107,0.704530965566505,1.06000854901204,0.0108492776109315,0.0128694804866502,0.130375175222275,0.0613565539982687,0.534704263210214,0.555109768615572,0.00106028606518039,0.0925548992649374,0.166154185568716,0.043877166975183,0.0719312034343128,0.395566581920687,0.46651866764107,0.419185363268378,0.702305935128626,0.000960113062914289,0.00103415468196296
"US",2014,7,0.000930537733998067,0.000158389401531586,0.0704238876559814,0.00475168204594758,0.00122751786186979,0.000763605055829075,0.000800743089587137,0.000190901263957269,0.000228783739882039,0.0450526982939154,0.0530778276526331,0.00257716706342313,0.00549080975716894,0.00114540758374361,0.00160148617917427,0.19454178243117,0.157142084994525,0.561153850951218,0.777375182717024,0.012631554772144,0.139930626480678,0.243883466714254,0.118072431757571,0.202702393535487,0.405665185909196,0.467633964318888,0.629401467267115,0.993378998567814,0.0133630884770088,0.0140702000027454,0.104279622233358,0.0484869555438567,0.561153850951218,0.488789693126474,0.00138590726340138,0.070728918296168,0.128347678073824,0.0333122705605434,0.0605132991987993,0.405665185909196,0.467633964318888,0.354121844640733,0.643454268418235,0.00162266074363678,0.00171587804911529
"US",2014,8,0.000551380923677262,0.000196921758456165,0.0701829147137772,0.00421412563096193,0.00104368531981767,0.000574837632320437,0.000682980023972599,0.000191612544106812,0.000227660007990866,0.0418673408873385,0.0519064818219175,0.00249096307338856,0.00466703016381276,0.00114967526464087,0.0010244700359589,0.234415661266219,0.139775064152186,0.555713202363297,0.701376227093323,0.0107913123633978,0.164403562843645,0.29709631042808,0.104812061626426,0.169151385937214,0.416661477160264,0.450425325809929,0.569472481085447,0.863628240313351,0.0101554648376611,0.010244700359589,0.109961109921922,0.0407234196487349,0.555713202363297,0.434685089616138,0.00104368531981767,0.0745372796575501,0.145019425090182,0.0269215624470072,0.0508820117859586,0.416661477160264,0.450425325809929,0.321813267827392,0.553782969437782,0.000958062720534063,0.0017074500599315
"US",2014,9,0.000710011557410351,7.88901730455946e-05,0.0739792597735063,0.0043389595175077,0.000986127163069932,0.000673422699732363,0.00150342549717125,0.000288609728456727,0,0.0437724754826036,0.0553954471650021,0.00346331674148072,0.00497286895218182,0.00115443891382691,0.00138777738200423,0.178844022294363,0.131963536962018,0.553730124607028,0.693701014133175,0.0104332253852799,0.129489564834251,0.228751971800364,0.100820998474217,0.156240603590643,0.424544910559845,0.463864589934913,0.559518060234774,0.85891855134545,0.0108709664385367,0.0104083303650317,0.0950823810632029,0.0374925547399188,0.553730124607028,0.42204270325067,0.000611398841103358,0.0679194894301497,0.122933946422541,0.0260710788039243,0.0437149875331332,0.424544910559845,0.463864589934913,0.306599734863863,0.538804568563142,0.000481016214094545,0.000231296230334038
"US",2014,10,0.000743966335131774,7.83122458033446e-05,0.0760999248594002,0.00409181484322476,0.00123341787140268,0.000576832114935722,0.00138888245887751,9.61386858226203e-05,0,0.0487423137120685,0.05752288183851,0.00355713137543695,0.00567127004041648,0.00105752554404882,0.00231480409812918,0.146717992512566,0.116313263079418,0.559717198817955,0.653633159597616,0.0096911404181639,0.109886517895255,0.18367970518655,0.0913317515314893,0.144096555108541,0.424452297906869,0.466780246387748,0.541068523809707,0.810644395164837,0.0102868393830204,0.00983791741704899,0.081620938188536,0.0336742656954382,0.559717198817955,0.388761566229254,0.0009201688881893,0.056721824635346,0.107291169948287,0.0231694232832515,0.0415507335614187,0.424452297906869,0.466780246387748,0.287743086667103,0.499534724376276,0.000480693429113101,0.00115740204906459
"US",2014,11,0.0004894668687708,0.000234944097009984,0.0659213978860513,0.00383742025116307,0.000802725664784112,0.000386141385668362,0.00103899102427198,0.000289606039251272,0.000115443447141332,0.0391933506453388,0.0504487864007619,0.00250991900684436,0.00611850269849058,0.00115842415700509,0.000923547577130653,0.118529296941537,0.10660588401828,0.485374925747876,0.55395902340004,0.00845798749235942,0.0836961453436176,0.144304308926665,0.0807035496046878,0.128257669774019,0.363745185299597,0.407630811856042,0.457481006670592,0.677768478166758,0.0092673932560407,0.00888914542988254,0.0663717074053205,0.0325201787611319,0.485374925747876,0.327355441833911,0.000841883014285776,0.0452750774696155,0.0781552137146815,0.020272422747589,0.0405206499466074,0.363745185299597,0.407630811856042,0.244137891088822,0.407746255303183,0.001061888810588,0.000577217235706658
"US",2014,12,0.000274835025368254,7.85242929623584e-05,0.0622893953923908,0.003396175670622,0.00115823332119479,0.000192622741618744,0.000470452634240719,9.63113708093719e-05,0,0.0392950392902237,0.0428111897159054,0.00211885015780618,0.00470452634240719,0.00125204782052183,0.000823292109921258,0.0907151894447645,0.102081580851066,0.466257620537244,0.661292333182501,0.00808800217512291,0.0730040190735039,0.113614311169134,0.0812867969631099,0.114202376961935,0.361360263276763,0.379184823198019,0.621304653091258,0.703914753982676,0.00722335281070289,0.00740962898929132,0.0466237989464003,0.0304870567426356,0.466257620537244,0.344584228592069,0.000608563270458278,0.03679094364918,0.0585713529629695,0.0234036631066774,0.031402713335568,0.361360263276763,0.379184823198019,0.281325514134175,0.387535357455792,0.000674179595665603,0.00011761315856018
"US",2015,1,0.000475664979641539,1.90265991856616e-05,0.0786559610335249,0.0044522242094448,0.00108451615358271,0.000185616055046297,0.000683718608769375,0,0,0.0435269649083567,0.056520738324935,0.00194896857798612,0.00603951437746281,0.00111369633027778,0.000683718608769375,0.121808287986605,0.122169793371133,0.552589520149169,0.754423684310666,0.00888542181970395,0.0929936435781949,0.155204124190648,0.0915087151378246,0.1458599698708,0.414387842890859,0.456268218252096,0.623577136928036,0.86205521255672,0.00900237866974542,0.00923020121838656,0.063244415693139,0.0364930172380989,0.552589520149169,0.409300201681951,0.000799117165797785,0.0465896298166206,0.0804508896318631,0.0239444711009724,0.0406812572217778,0.414387842890859,0.456268218252096,0.298841848624539,0.489656476980334,0.00120650435780093,0.000569765507307812
"US",2015,2,0.000531836795242644,7.59766850346634e-05,0.077477224564098,0.0031720266001972,0.00132959198810661,0.000466079220417253,0.000909935701668481,0,0.00011374196270856,0.0441843100955556,0.0575534331305314,0.00261004363433662,0.0034122588812568,0.00177110103758556,0.0017061294406284,0.100099282533169,0.0982568479210785,0.551856651749278,0.589237180786332,0.00774962187353567,0.0769030713688467,0.126708546457336,0.0745726752667604,0.107258670834172,0.420962751880863,0.444162364376927,0.493577894421871,0.664821772031534,0.00699118830625879,0.00921309897939337,0.0548741607662857,0.0294599596221907,0.551856651749278,0.324325474241719,0.000626807651535973,0.0407353238644679,0.0714299525809757,0.019854974789775,0.0327576852600653,0.420962751880863,0.444162364376927,0.240869741111636,0.379443187595757,0.000745726752667604,0.000796193738959921
"US",2015,3,0.000811119265317665,0.000129041701300538,0.0860523802387013,0.00344725687760007,0.000811119265317665,0.000454771186425262,0.000559712979184274,0.000181908474570105,0,0.0476600203373675,0.0650386481812127,0.00300148983040673,0.00369410566261621,0.000909542372850524,0.000559712979184274,0.121870669613979,0.106035409411527,0.592688534073369,0.598071416470477,0.00814806171069109,0.0913180542341926,0.149443365442201,0.0821316762684023,0.111158997665997,0.434670299985265,0.474524663752428,0.48587753557675,0.684528973542368,0.00845874406750987,0.00772403911274299,0.0677653277115394,0.0310437464271579,0.592688534073369,0.345555241554082,0.000663643035259908,0.0510253271169144,0.0857480284110308,0.0206466118637069,0.0314558694301562,0.434670299985265,0.474524663752428,0.248032205076338,0.409038245187868,0.000545725423710314,0.000895540766694839
"US",2015,4,0.000421056331478977,9.15339851041254e-05,0.0882204548433561,0.00292908752333201,0.000915339851041254,0.000273205382146028,0.000557163281156849,0.000182136921430686,0.00011143265623137,0.0495412426291465,0.0659681324889709,0.00227671151788357,0.00378871031186658,0.00182136921430686,0.000668595937388219,0.11582710475076,0.0983441135958723,0.58420650652857,0.588380456249318,0.00750578677853828,0.0904309814903354,0.134722081383726,0.0751314800901578,0.106863917325884,0.426018259226373,0.470022943983918,0.454067345126699,0.69634266878983,0.00683013455365071,0.00735455531127041,0.0645131527013876,0.0272405139669877,0.58420650652857,0.332964024214767,0.000750578677853828,0.0467181203469708,0.0767771001434138,0.0179404867609225,0.0251837803082896,0.426018259226373,0.470022943983918,0.229401452541948,0.392465815246885,0.000910684607153428,0.000780028593619589
"US",2015,5,0.000458940940542549,0.000128503463351914,0.0841514108578818,0.00334109004714976,0.000734305504868078,0.000459507720189207,0.000674416461156984,9.19015440378414e-05,0.000224805487052328,0.0501782430446614,0.0567633854807128,0.00257324323305956,0.00348448504931108,0.000367606176151365,0.000899221948209312,0.14280406305922,0.117525596054136,0.561027763356834,0.586544879650999,0.00802228764068376,0.101459304617777,0.159611895807153,0.0846413220588519,0.13038718249035,0.414292160522589,0.448374543925868,0.460426735629585,0.677338932488664,0.00753592661110299,0.00775578930330531,0.0748440885836789,0.0350998031326941,0.561027763356834,0.361645461147529,0.000477298578164251,0.0512810615731155,0.0796935451600503,0.0202183396883251,0.0367556971330556,0.414292160522589,0.448374543925868,0.253004950736177,0.422072301940746,0.000459507720189207,0.000224805487052328
"US",2015,6,0.000661030160419167,3.67238978010648e-05,0.0902857027439178,0.00405799070701766,0.00091809744502662,0.000554976427376247,0.00102401194225483,0,0,0.052352776315826,0.0665607762465639,0.00323736249302811,0.00329959403615445,0.000832464641064371,0.00125157015164479,0.15381804593976,0.122364027473148,0.568063613135771,0.594302838114632,0.00941967978597312,0.109977828691726,0.169644645100217,0.0871312990980708,0.135966030110502,0.423539510159306,0.461488048642843,0.468122616491864,0.672662066956727,0.00897211890924933,0.00921610748029346,0.0819677398919767,0.0423977400113293,0.568063613135771,0.372306875907195,0.000899735496126088,0.0554976427376247,0.0931850867451894,0.0262688842291424,0.0436911762028727,0.423539510159306,0.461488048642843,0.260376440510689,0.41552129034607,0.00138744106844062,0.000796453732864867
"US",2015,7,0.000541368492931171,7.21824657241561e-05,0.0917439139354025,0.00389785314910443,0.0010646913694313,0.000639271157820524,0.00101490672443365,0,0.000338302241477885,0.049497852505532,0.0669838438126212,0.00319635578910262,0.00507453362216827,0.00136986676675827,0.00169151120738942,0.124099704196255,0.102354736396853,0.584280968804182,0.533229919920773,0.00886039766764017,0.0926029934328587,0.143440150386623,0.0800915436297999,0.113105716067439,0.432421276040026,0.466518790998003,0.428311675739751,0.639278468979376,0.00739728054049463,0.00755541672633942,0.0650183560010337,0.0306595023163353,0.584280968804182,0.324983506306582,0.000703779040810522,0.0454795766563744,0.0755541672633942,0.0215525704636634,0.0324770151818769,0.432421276040026,0.466518790998003,0.230776887973209,0.398858342702426,0.000547946706703306,0.000225534827651923
"US",2015,8,0.00058646794526157,5.33152677510518e-05,0.0906892704445392,0.00334109011239925,0.000959674819518933,0.000272592711052635,0.000781319760692919,9.0864237017545e-05,0.000111617108670417,0.051520022388948,0.0708768640057148,0.00281679134754389,0.00379498169479418,0.00118123508122808,0.000892936869363336,0.159714770426234,0.102418629349771,0.58646794526157,0.530007076713206,0.00803283367449181,0.110945233398422,0.187181891240289,0.073690896221229,0.114519153495848,0.430878211937198,0.482185909456201,0.422336973657549,0.622935083489597,0.00763259590947378,0.00870613447629253,0.0748724076783938,0.0295899736018338,0.58646794526157,0.323676990516636,0.000657554968929639,0.0501570588336848,0.0926422001964461,0.0179002546924564,0.030248236449683,0.430878211937198,0.482185909456201,0.229886519654389,0.387646218412358,0.000636049659122815,0.000558085543352085
"US",2015,9,0.000543659925634337,0.000122761918691625,0.0845478871446174,0.00303397313337872,0.000631347010414069,0.000359706731102132,0.000887931895623606,0,0.000110991486952951,0.0510783558165028,0.0624882071545112,0.00224816706938833,0.00221982973905901,0.000899266827755331,0.000776940408670655,0.119043986296964,0.0916330035948197,0.536925557523254,0.483436435807617,0.00710265386715828,0.0854303486367565,0.141625137351965,0.0670853053505477,0.10155721056195,0.389472463100834,0.423321531238554,0.399724104937245,0.564724685616613,0.00575530769763412,0.0076584125997536,0.0590134080567595,0.0269023976104217,0.536925557523254,0.288788645013569,0.00057873475954623,0.0396576671040101,0.0709235601629355,0.0176256298240045,0.0281918376860495,0.389472463100834,0.423321531238554,0.20997880428087,0.341964771302041,0.000539560096653199,0.000332974460858852
"US",2015,10,0.000469648447263959,0.000121760708549915,0.0858239051407545,0.0023830310101912,0.00116542392469205,0.000178437281971946,0.000667724639261764,8.9218640985973e-05,0.000111287439876961,0.0511222812849626,0.0667724639261764,0.00160593553774751,0.00244832367729313,0.00151671689676154,0.00155802415827745,0.0959996214981403,0.0822058726581285,0.563717291812236,0.449105676292894,0.00714909303057359,0.0700366331739888,0.115961512351793,0.0624530486901811,0.090365401180092,0.422896358273512,0.467741109802865,0.376681102242778,0.518933332146267,0.00749436584282174,0.00567565943372499,0.0530354857669559,0.0228736188204484,0.563717291812236,0.259906929593262,0.000521831608071065,0.0345276140615716,0.0654370146476528,0.0161485740184611,0.0240380870134235,0.422896358273512,0.467741109802865,0.190214142582095,0.310380669816843,0.000446093204929865,0.000556437199384803
"US",2015,11,0.000366443926924799,0.0001221479756416,0.0737599275767203,0.00286175257217462,0.000697988432237712,0.000449137835011911,0.00022538868278346,0,0,0.0411410256870911,0.0535298121610718,0.00287448214407623,0.00360621892453536,0.000538965402014293,0.00078886038974211,0.0815599483069767,0.081472699752947,0.522496690662346,0.4040306040008,0.00622954675772158,0.0583879185515484,0.104918431835701,0.0653944687777343,0.0886904466752915,0.404763016912734,0.436690572892954,0.332631480609821,0.476922452769802,0.00610827455616199,0.00518393970401958,0.044845756771273,0.0244644945499318,0.522496690662346,0.23143551441922,0.000418793059342627,0.0286549938737599,0.0571360310856071,0.0162587896274312,0.0258070041787062,0.404763016912734,0.436690572892954,0.169594446500498,0.270579113681544,0.000269482701007147,0.00033808302417519
